GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
0500000US12067,12067,"Lafayette County, Florida",25547,3161,27998,3271,21752,2519
0500000US12069,12069,"Lake County, Florida",26420,715,31395,1033,22477,793
0500000US12071,12071,"Lee County, Florida",25557,307,28283,763,22422,443
0500000US12073,12073,"Leon County, Florida",25840,578,28512,1587,23078,1310
0500000US12075,12075,"Levy County, Florida",21587,1858,25647,2401,18616,1536
0500000US12077,12077,"Liberty County, Florida",27075,4594,29278,5735,24243,6518
0500000US12079,12079,"Madison County, Florida",21916,1430,22448,4788,21358,1714
0500000US12081,12081,"Manatee County, Florida",26831,470,30349,828,24115,747
0500000US12083,12083,"Marion County, Florida",23990,729,26837,759,21629,558
0500000US12085,12085,"Martin County, Florida",27464,1168,31576,1215,24828,1765
0500000US12086,12086,"Miami-Dade County, Florida",25695,187,27799,571,22847,304
0500000US12087,12087,"Monroe County, Florida",26779,660,30323,1433,23807,1238
0500000US12089,12089,"Nassau County, Florida",30378,1168,35373,2756,26443,1210
0500000US12091,12091,"Okaloosa County, Florida",27814,868,33064,1504,22843,971
0500000US12093,12093,"Okeechobee County, Florida",22815,2326,25772,2289,20373,2172
0500000US12095,12095,"Orange County, Florida",26619,282,30041,521,24237,498
0500000US12097,12097,"Osceola County, Florida",24086,572,26245,813,22056,780
0500000US12099,12099,"Palm Beach County, Florida",29542,470,32254,357,26150,312
0500000US12101,12101,"Pasco County, Florida",28237,786,32200,605,25092,520
0500000US12103,12103,"Pinellas County, Florida",30378,258,32708,659,27092,320
0500000US12105,12105,"Polk County, Florida",26116,334,29684,759,23276,640
0500000US12107,12107,"Putnam County, Florida",23191,1288,26108,1706,20235,1763
0500000US12109,12109,"St. Johns County, Florida",33106,985,41877,1337,26754,910
0500000US12111,12111,"St. Lucie County, Florida",26059,627,28325,1437,23762,1171
0500000US12113,12113,"Santa Rosa County, Florida",30696,813,37207,1553,23607,1716
0500000US12115,12115,"Sarasota County, Florida",26975,517,30263,685,24869,776
0500000US12117,12117,"Seminole County, Florida",31440,387,36447,841,26856,579
0500000US12119,12119,"Sumter County, Florida",20401,1434,23493,2791,16524,1899
0500000US12121,12121,"Suwannee County, Florida",23176,1252,26228,1769,19808,2235
0500000US12123,12123,"Taylor County, Florida",22310,2158,24673,2992,20722,1800
0500000US12125,12125,"Union County, Florida",27374,2208,29743,3555,24665,2001
0500000US12127,12127,"Volusia County, Florida",25933,352,29321,1189,23429,509
0500000US12129,12129,"Wakulla County, Florida",31410,1309,36187,4949,28367,3714
0500000US12131,12131,"Walton County, Florida",25294,1119,27173,1856,22473,1819
0500000US12133,12133,"Washington County, Florida",23208,2110,27207,2062,20390,1740
0500000US13001,13001,"Appling County, Georgia",26913,2718,29810,3135,21655,2020
0500000US13003,13003,"Atkinson County, Georgia",20768,1322,23287,1393,16642,2525
0500000US13005,13005,"Bacon County, Georgia",25534,1686,30543,2928,21657,2771
0500000US13007,13007,"Baker County, Georgia",27184,4735,27364,11085,26959,6139
0500000US13009,13009,"Baldwin County, Georgia",21408,1203,26635,2558,18237,1319
0500000US13011,13011,"Banks County, Georgia",27432,1381,33136,2868,21924,2535
0500000US13013,13013,"Barrow County, Georgia",31051,890,35226,1624,26544,1319
0500000US13015,13015,"Bartow County, Georgia",28303,1762,33994,1322,23343,1751
0500000US13017,13017,"Ben Hill County, Georgia",21845,1765,24845,2370,17230,4266
0500000US13019,13019,"Berrien County, Georgia",24517,3058,28435,2739,19912,3030
0500000US13021,13021,"Bibb County, Georgia",25416,731,30642,1053,21971,778
0500000US13023,13023,"Bleckley County, Georgia",26247,1553,28516,4420,23893,4976
0500000US13025,13025,"Brantley County, Georgia",26557,2638,33526,5461,18168,4164
0500000US13027,13027,"Brooks County, Georgia",22404,2492,27367,2969,16968,1989
0500000US13029,13029,"Bryan County, Georgia",32021,1159,42383,4057,23876,2209
0500000US13031,13031,"Bulloch County, Georgia",18654,2213,23368,2424,14158,1144
0500000US13033,13033,"Burke County, Georgia",25248,2589,34703,3453,19796,2637
0500000US13035,13035,"Butts County, Georgia",28151,2622,29492,3860,27005,3567
0500000US13037,13037,"Calhoun County, Georgia",18450,6286,19500,5430,17630,7606
0500000US13039,13039,"Camden County, Georgia",29246,2454,37058,1453,20876,1243
0500000US13043,13043,"Candler County, Georgia",21039,1473,22989,4907,18962,2555
0500000US13045,13045,"Carroll County, Georgia",26639,902,31327,1189,21557,1293
0500000US13047,13047,"Catoosa County, Georgia",27260,909,30752,2136,25724,858
0500000US13049,13049,"Charlton County, Georgia",18906,3712,20357,5772,17310,3831
0500000US13051,13051,"Chatham County, Georgia",27045,499,32456,1084,22708,824
0500000US13053,13053,"Chattahoochee County, Georgia",27010,1164,28148,2824,19667,5560
0500000US13055,13055,"Chattooga County, Georgia",26118,921,29775,2824,23061,1928
0500000US13057,13057,"Cherokee County, Georgia",34824,1129,42879,1358,27831,1271
0500000US13059,13059,"Clarke County, Georgia",17270,769,20706,1124,15596,825
0500000US13061,13061,"Clay County, Georgia",16972,2006,16675,3645,17197,2738
0500000US13063,13063,"Clayton County, Georgia",25473,535,26232,688,24635,893
0500000US13065,13065,"Clinch County, Georgia",24300,3790,26402,5402,22723,3560
0500000US13067,13067,"Cobb County, Georgia",34653,642,41681,789,30067,640
0500000US13069,13069,"Coffee County, Georgia",23903,977,26174,1370,21210,1120
0500000US13071,13071,"Colquitt County, Georgia",21242,875,23598,3457,19100,1975
0500000US13073,13073,"Columbia County, Georgia",35505,1355,47977,2827,25671,1537
0500000US13075,13075,"Cook County, Georgia",23435,2208,30576,1712,18515,2295
0500000US13077,13077,"Coweta County, Georgia",33928,2200,41688,1230,26285,1598
0500000US13079,13079,"Crawford County, Georgia",28086,3097,36029,4231,20880,2919
0500000US13081,13081,"Crisp County, Georgia",21827,2077,26432,2889,19657,3342
0500000US13083,13083,"Dade County, Georgia",22283,1899,30430,2638,16932,2365
0500000US13085,13085,"Dawson County, Georgia",26998,2046,35806,3728,21164,3636
0500000US13087,13087,"Decatur County, Georgia",23948,2196,28710,2760,21330,982
0500000US13089,13089,"DeKalb County, Georgia",31590,347,32323,558,30918,454
0500000US13091,13091,"Dodge County, Georgia",28823,1745,31893,2674,25398,2245
0500000US13093,13093,"Dooly County, Georgia",24565,2279,27805,3563,22236,3003
0500000US13095,13095,"Dougherty County, Georgia",21301,631,24734,2013,20008,976
0500000US13097,13097,"Douglas County, Georgia",31605,834,35761,1739,27305,1584
0500000US13099,13099,"Early County, Georgia",23101,2877,26242,2059,19513,2355
0500000US13101,13101,"Echols County, Georgia",21627,3552,25619,4718,16731,3408
0500000US13103,13103,"Effingham County, Georgia",33092,1648,41497,2122,27160,3056
0500000US13105,13105,"Elbert County, Georgia",22418,1810,25959,1518,20205,1890
0500000US13107,13107,"Emanuel County, Georgia",21969,1223,27319,3604,17832,2328
0500000US13109,13109,"Evans County, Georgia",25883,1805,28097,2225,21591,2797
0500000US13111,13111,"Fannin County, Georgia",23054,1713,24634,3442,21526,2552
0500000US13113,13113,"Fayette County, Georgia",38877,1757,49740,2698,30311,1503
0500000US13115,13115,"Floyd County, Georgia",24878,1139,27904,1647,21253,977
0500000US13117,13117,"Forsyth County, Georgia",41215,1156,53279,1752,30637,1416
0500000US13119,13119,"Franklin County, Georgia",25068,1805,26438,1791,22527,2629
0500000US13121,13121,"Fulton County, Georgia",35347,576,43155,971,29981,665
0500000US13123,13123,"Gilmer County, Georgia",21480,1679,24459,2328,18478,1278
0500000US13125,13125,"Glascock County, Georgia",26111,2769,33617,4995,17500,3074
0500000US13127,13127,"Glynn County, Georgia",26162,1178,32059,1146,21266,1617
0500000US13129,13129,"Gordon County, Georgia",26441,1267,30282,1785,22932,1102
0500000US13131,13131,"Grady County, Georgia",25262,2903,26723,2736,22509,3010
0500000US13133,13133,"Greene County, Georgia",22914,3127,27170,3624,20305,2617
0500000US13135,13135,"Gwinnett County, Georgia",31420,345,35121,908,27476,648
0500000US13137,13137,"Habersham County, Georgia",24640,1522,29367,1764,20997,1055
0500000US13139,13139,"Hall County, Georgia",27124,583,31195,877,23632,806
0500000US13141,13141,"Hancock County, Georgia",19162,3860,20906,4619,17165,3792
0500000US13143,13143,"Haralson County, Georgia",27773,2962,31892,2878,22274,2361
0500000US13145,13145,"Harris County, Georgia",33721,3289,40757,2157,30391,2584
0500000US13147,13147,"Hart County, Georgia",25334,1792,27870,3561,21448,2277
0500000US13149,13149,"Heard County, Georgia",26706,2472,34816,3204,21940,2632
0500000US13151,13151,"Henry County, Georgia",34142,1219,40624,1602,29553,1022
0500000US13153,13153,"Houston County, Georgia",31162,759,37992,1948,25345,1226
0500000US13155,13155,"Irwin County, Georgia",25534,3089,31422,6820,18679,4937
0500000US13157,13157,"Jackson County, Georgia",31749,952,37182,2618,27011,1488
0500000US13159,13159,"Jasper County, Georgia",25049,3133,33527,5168,20727,1931
0500000US13161,13161,"Jeff Davis County, Georgia",26505,1976,30238,3756,22970,2665
0500000US13163,13163,"Jefferson County, Georgia",23413,2622,28521,3287,18846,2945
0500000US13165,13165,"Jenkins County, Georgia",20252,2246,21641,5269,19412,2110
0500000US13167,13167,"Johnson County, Georgia",22917,2962,30248,3095,17892,3938
0500000US13169,13169,"Jones County, Georgia",30452,1310,35876,3339,26194,1985
0500000US13171,13171,"Lamar County, Georgia",24716,2043,28872,3326,20275,4193
0500000US13173,13173,"Lanier County, Georgia",26593,2675,32823,4348,22582,3197
0500000US13175,13175,"Laurens County, Georgia",27662,1120,32399,1263,23488,2192
0500000US13177,13177,"Lee County, Georgia",33747,2906,41834,2915,25697,3105
0500000US13179,13179,"Liberty County, Georgia",28994,1669,32151,748,22284,1907
0500000US13181,13181,"Lincoln County, Georgia",26418,1904,33785,5093,18463,3557
0500000US13183,13183,"Long County, Georgia",27228,3182,31843,3049,20812,5748
0500000US13185,13185,"Lowndes County, Georgia",21809,551,26776,1080,17449,1194
0500000US13187,13187,"Lumpkin County, Georgia",22179,1847,25997,2640,17607,2522
0500000US13189,13189,"McDuffie County, Georgia",23983,1547,27313,1884,21340,1253
0500000US13191,13191,"McIntosh County, Georgia",23995,4029,29339,4151,19340,4254
0500000US13193,13193,"Macon County, Georgia",20786,1861,24459,3076,18368,2206
0500000US13195,13195,"Madison County, Georgia",27357,2024,30149,1812,23760,1730
0500000US13197,13197,"Marion County, Georgia",24668,2862,29026,4228,20129,4165
0500000US13199,13199,"Meriwether County, Georgia",25466,1495,30848,2526,19263,2892
0500000US13201,13201,"Miller County, Georgia",26761,1739,27536,2170,25259,3198
0500000US13205,13205,"Mitchell County, Georgia",24487,2158,27322,2690,21939,2280
0500000US13207,13207,"Monroe County, Georgia",27623,1845,32115,2755,21889,2392
0500000US13209,13209,"Montgomery County, Georgia",24259,2835,28608,5114,20921,3370
0500000US13211,13211,"Morgan County, Georgia",27871,2410,36211,2511,21719,3307
0500000US13213,13213,"Murray County, Georgia",26356,807,30423,965,22144,1259
0500000US13215,13215,"Muscogee County, Georgia",25500,568,29520,1296,21894,666
0500000US13217,13217,"Newton County, Georgia",29104,1187,35735,3532,24513,1588
0500000US13219,13219,"Oconee County, Georgia",35307,2630,46603,4563,27312,1816
0500000US13221,13221,"Oglethorpe County, Georgia",29397,3569,33048,2359,23802,1643
0500000US13223,13223,"Paulding County, Georgia",34802,1302,41300,1354,28819,1907
0500000US13225,13225,"Peach County, Georgia",23404,2691,27140,4175,19173,2099
0500000US13227,13227,"Pickens County, Georgia",27912,2886,32838,3139,24084,2374
0500000US13229,13229,"Pierce County, Georgia",25971,1300,27290,2241,21956,2714
0500000US13231,13231,"Pike County, Georgia",29795,3154,34816,4110,21492,2415
0500000US13233,13233,"Polk County, Georgia",25517,1474,28880,2891,22139,1301
0500000US13235,13235,"Pulaski County, Georgia",26649,3038,31270,5875,21170,3273
0500000US13237,13237,"Putnam County, Georgia",25110,2934,30446,3216,20674,1896
0500000US13239,13239,"Quitman County, Georgia",20547,6618,22031,8579,19534,7582
0500000US13241,13241,"Rabun County, Georgia",21169,1502,25524,1792,18167,1610
0500000US13243,13243,"Randolph County, Georgia",23727,1853,27143,6814,20041,4263
0500000US13245,13245,"Richmond County, Georgia",24311,1015,27944,1172,20917,911
0500000US13247,13247,"Rockdale County, Georgia",31196,1043,33810,1996,28582,3133
0500000US13249,13249,"Schley County, Georgia",24854,2122,27601,4539,21734,1416
0500000US13251,13251,"Screven County, Georgia",26749,2022,30683,2987,23426,2441
0500000US13253,13253,"Seminole County, Georgia",25183,2270,26832,4876,23934,3181
0500000US13255,13255,"Spalding County, Georgia",26858,1093,31060,1382,22339,1967
0500000US13257,13257,"Stephens County, Georgia",24793,2271,28821,3949,21176,2366
0500000US13259,13259,"Stewart County, Georgia",16389,3121,14673,3100,20595,4066
0500000US13261,13261,"Sumter County, Georgia",20517,1227,20160,2174,20746,1565
0500000US13263,13263,"Talbot County, Georgia",24096,2790,27326,5571,20104,4768
0500000US13265,13265,"Taliaferro County, Georgia",22108,2467,23375,4989,20870,5740
0500000US13267,13267,"Tattnall County, Georgia",23770,1790,25940,1412,19857,2480
0500000US13269,13269,"Taylor County, Georgia",21582,1233,26260,2101,17688,2380
0500000US13271,13271,"Telfair County, Georgia",23306,3633,24547,4220,22414,4410
0500000US13273,13273,"Terrell County, Georgia",22306,2066,28455,1683,19905,2383
0500000US13275,13275,"Thomas County, Georgia",25783,1114,31057,2356,21513,1611
0500000US13277,13277,"Tift County, Georgia",22208,1324,25570,3451,20924,1354
0500000US13279,13279,"Toombs County, Georgia",25648,1733,30300,2087,21581,1742
0500000US13281,13281,"Towns County, Georgia",16546,1801,21340,2819,12054,2183
0500000US13283,13283,"Treutlen County, Georgia",25424,3220,37951,8403,16946,3534
0500000US13285,13285,"Troup County, Georgia",26252,1007,31014,959,21644,1411
0500000US13287,13287,"Turner County, Georgia",25898,3017,26364,5932,25597,3674
0500000US13289,13289,"Twiggs County, Georgia",33321,4091,35927,3632,26236,5138
0500000US13291,13291,"Union County, Georgia",20453,2375,21236,2089,18597,4046
0500000US13293,13293,"Upson County, Georgia",22976,1641,27111,2416,19186,1552
0500000US13295,13295,"Walker County, Georgia",25993,830,31848,1008,20986,816
0500000US13297,13297,"Walton County, Georgia",30281,1314,37668,2507,21879,1242
0500000US13299,13299,"Ware County, Georgia",25710,1118,31129,1428,18254,1901
0500000US13301,13301,"Warren County, Georgia",25748,3108,30478,3243,20136,5780
0500000US13303,13303,"Washington County, Georgia",26372,1132,31439,2055,21124,2388
0500000US13305,13305,"Wayne County, Georgia",21975,1957,27647,2453,17073,1520
0500000US13307,13307,"Webster County, Georgia",27292,4752,31750,5274,17258,5593
0500000US13309,13309,"Wheeler County, Georgia",27904,5020,33523,11807,26504,4798
0500000US13311,13311,"White County, Georgia",25615,1934,31067,2241,21549,2467
0500000US13313,13313,"Whitfield County, Georgia",24609,910,27445,1097,20819,1004
0500000US13315,13315,"Wilcox County, Georgia",23725,2395,25290,3638,20862,3993
0500000US13317,13317,"Wilkes County, Georgia",23149,4603,27131,2036,19443,2721
0500000US13319,13319,"Wilkinson County, Georgia",26660,2275,32634,4468,23214,3454
0500000US13321,13321,"Worth County, Georgia",24867,1853,27765,2422,21430,1674
0500000US15001,15001,"Hawaii County, Hawaii",27217,607,31061,805,24308,1207
0500000US15003,15003,"Honolulu County, Hawaii",34359,359,39828,472,30215,300
0500000US15005,15005,"Kalawao County, Hawaii",43125,17335,53125,15551,26250,29424
0500000US15007,15007,"Kauai County, Hawaii",30974,642,32865,1843,28473,1753
0500000US15009,15009,"Maui County, Hawaii",31082,464,33716,1463,27920,1188
0500000US16001,16001,"Ada County, Idaho",29078,901,34883,1165,23733,779
0500000US16003,16003,"Adams County, Idaho",18966,3413,21494,5833,15872,4079
